SignDescription,X_2011NAD83,Y_2011NAD83,MERGE_SRC,Z
R2-1 / SPEED LIMIT 40,1195257.535966560244560,895703.587646305561066,Mach9_SignFace,322.514599999994971
D3-1 / 15th Ave NE,1194014.558137550950050,863611.689559891819954,Mach9_SignFace,371.323999999993248
W3-3 / ,1182908.697147220373154,901796.214568644762039,Mach9_SignFace,347.243400000006659
"D1-1 / EDMONDS
CREATIVE
---DISTRICT---",1177635.029873058199883,907575.764361232519150,Mach9_SignFace,22.412299999996321
OM3 / ,1177635.142077550292015,907576.115410387516022,Mach9_SignFace,16.190900000001420
R8-3 / No Parking,1195625.280965968966484,865210.813658222556114,Mach9_SignFace,299.339699999996810
R3-61 / BUS LANE AHEAD,1201585.778231307864189,886166.047666311264038,Mach9_SignFace,75.870299999995041
D11-1 / BIKE ROUTE,1197075.382068380713463,893869.280619397759438,Mach9_SignFace,227.998699999996461
"R7-201 / Employee & Client Parking Only
All Others Will Be Towed
At Owner's Expense",1197008.672884225845337,871514.467389479279518,Mach9_SignFace,179.496599999998580
D3-1 / Erickson Pl NE,1199258.060445800423622,878404.938188552856445,Mach9_SignFace,250.215599999995902
"R7-1-101 / NO PARKING
THIS SPACE",1197002.633198142051697,871515.470012143254280,Mach9_SignFace,183.399799999999232
W1-6a / 20 MPH,1201586.945879891514778,890054.640282809734344,Mach9_SignFace,127.623600000006263
R1-2 / NO TURN ON RED,1197619.044038802385330,893254.845168471336365,Mach9_SignFace,209.658999999999651
R2-1 / SPEED LIMIT 5,1199214.983432218432426,877571.282047480344772,Mach9_SignFace,218.492599999997765
"R7-200 / NO PARKING
7-9 AM
TOW AWAY ZONE
2 HOUR
9AM-6PM",1199223.198310807347298,877590.487389639019966,Mach9_SignFace,222.223899999997229
"D1-1 / 35TH AVE NE
← NE 185TH ST",1199633.807069644331932,891122.371743142604828,Mach9_SignFace,143.750499999994645
M6-3 / ,1197616.570618554949760,893251.692287638783455,Mach9_SignFace,211.263500000000931
W1-8R / ,1200366.304620385169983,890953.340257063508034,Mach9_SignFace,146.839800000001560
D9-18b / ,1206910.357477143406868,889324.700797811150551,Mach9_SignFace,62.620699999999488
D3-1 / NE BALLINGER WAY,1199706.826608642935753,891094.278951555490494,Mach9_SignFace,145.300099999993108
D3-1 / BALLINGER WAY NE,1199709.614004641771317,891094.481378972530365,Mach9_SignFace,136.689100000003236
R5-1 / DO NOT ENTER,1203911.196808800101280,887937.796091303229332,Mach9_SignFace,59.805399999997462
D1-1 / HORIZON VIEW PARK,1199710.650419890880585,891092.894439890980721,Mach9_SignFace,137.610100000005332
"G20-X1 / Pickup Location
Let us know you're arrived.
Call the number below.",1181269.847078472375870,901719.780666396021843,Mach9_SignFace,318.694799999997485
D3-1 / NE 137th St,1199250.978110894560814,878404.309252813458443,Mach9_SignFace,241.158699999999953
R11-4 / NO THRU TRAFFIC,1195398.566852465271950,895413.535076811909676,Mach9_SignFace,307.096900000004098
D3-1 / 83RD PL NE,1214770.521218717098236,887616.472258895635605,Mach9_SignFace,77.276700000002165
"W13-3 / RAMP
20 MPH",1193491.008987799286842,896535.430142730474472,Mach9_SignFace,312.073600000003353
R10-3e / PUSH BUTTON FOR,1199650.722390145063400,891121.100420221686363,Mach9_SignFace,127.878200000006473
R10-3e / PUSH BUTTON FOR,1199650.506183221936226,891120.999698638916016,Mach9_SignFace,128.599000000001979
R7-8 / ,1199755.114569798111916,891122.554813638329506,Mach9_SignFace,134.735599999999977
D3-1 / 32 AVE NE,1198785.077467888593674,892000.936587065458298,Mach9_SignFace,174.179799999998068
D3-1 / BALLINGER WY NE,1198786.801217719912529,892000.811915397644043,Mach9_SignFace,174.928899999998976
D3-1 / BALLINGER WY NE,1199928.711991637945175,891035.672769561409950,Mach9_SignFace,140.492700000002515
"R3-7R / RIGHT LANE
MUST
TURN RIGHT",1220634.016709551215172,889303.226431310176849,Mach9_SignFace,46.973599999997532
R2-1 / SPEED LIMIT 25,1198846.035351216793060,892010.320098474621773,Mach9_SignFace,170.177100000000792
R3-5L / ONLY,1221840.120268464088440,889214.183958470821381,Mach9_SignFace,40.199999999997090
"D9-2 / LODGING
NEXT RIGHT",1187789.795324638485909,897157.285854399204254,Mach9_SignFace,392.120200000004843
"R7-5a / NO OVERNIGHT PARKING
12:00 AM - 6:30 AM



Dick's
425-258-6751",1220670.140653058886528,889335.851694136857986,Mach9_SignFace,45.156600000002072
"R7-5a / NO OVERNIGHT PARKING
12:00AM - 6:30AM",1220670.453644558787346,889335.566261649131775,Mach9_SignFace,46.592699999993783
R3-8 / ,1195742.654090806841850,867161.057789221405983,Mach9_SignFace,216.560599999997066
R7-8 / RESERVED,1202142.273509383201599,886727.563275560736656,Mach9_SignFace,43.553199999994831
D3-1 / BALLINGER WAY NE,1201643.200688645243645,890029.806014895439148,Mach9_SignFace,129.515700000003562
W14-1 / DEAD END,1201675.967355385422707,890030.919201642274857,Mach9_SignFace,128.631699999998091
D3-1 / NE 184 ST,1201642.734482228755951,890030.770251810550690,Mach9_SignFace,129.036300000007031
W14-1a / DEAD END,1201641.375889137387276,890030.342759221792221,Mach9_SignFace,128.159599999999045
R3-8a / LEFT & U-TURN AHEAD,1212076.438024222850800,888646.025974065065384,Mach9_SignFace,49.680600000006962
D1-1 / MORGAN NEW PARK,1201643.168536469340324,890029.835870474576950,Mach9_SignFace,127.317800000004354
D3-1 / 522 Bothell Way NE 18100,1219559.001143053174019,888864.526849389076233,Mach9_SignFace,64.256299999993644
D3-1 / 18416,1201098.849743217229843,890175.145947307348251,Mach9_SignFace,101.732699999993201
E1-1 / EXIT,1193153.746538966894150,896641.181243553757668,Mach9_SignFace,319.918200000000070
D11-4 / ,1201825.749864220619202,889719.589443728327751,Mach9_SignFace,112.677800000004936
D1-1 / CC CLASSIC COLLISION,1199247.195966228842735,877091.422442898154259,Mach9_SignFace,225.370299999995041
D3-1 / NE 178 ST,1202334.061183556914330,888870.070801556110382,Mach9_SignFace,80.101099999999860
D3-1 / BALLINGER WY NE,1202335.482112467288971,888869.801773220300674,Mach9_SignFace,80.995200000004843
"D10-1 / MILE
3
2",1202438.498310640454292,888681.042636305093765,Mach9_SignFace,73.635299999994459
W7-8 / REDUCED SIGHT DISTANCE,1184575.632789716124535,900501.922537803649902,Mach9_SignFace,385.496899999998277
R9-3b / USE CROSSWALK,1197175.976027309894562,872002.266938805580139,Mach9_SignFace,182.013099999996484
W16-2 / HIDDEN DRIVEWAYS,1184575.872946724295616,900501.641370385885239,Mach9_SignFace,382.934599999993225
W13-1P / 30 M.P.H.,1184575.994993716478348,900501.429100468754768,Mach9_SignFace,381.072499999994761
R10-15 / TURNING TRAFFIC MUST YIELD TO PEDESTRIANS,1202970.531695380806923,888122.408254891633987,Mach9_SignFace,70.402000000001863
G3-8 / THANK YOU FOR BEING OUR GUEST,1181223.790740132331848,901757.312415480613708,Mach9_SignFace,315.745599999994738
D3-1 / BALLINGER WY NE,1202425.657128974795341,888698.995356306433678,Mach9_SignFace,80.502099999997881
R2-1 / 40,1189871.375150978565216,896640.656638309359550,Mach9_SignFace,303.722399999998743
D3-1 / N.E. 175TH ST.,1202966.754143893718719,888118.915151640772820,Mach9_SignFace,76.824999999997090
D1-1 / City of Lake Forest Park\n← City Hall\n← Police\n← Court\n← Passport Svcs.\n← Library\n← Town Center,1202337.443066552281380,886912.084231972694397,Mach9_SignFace,41.746100000003935
"D9-20 / Pickup Location
Let us know you're arrived,
Call the number below.",1181223.883587718009949,901757.443648815155029,Mach9_SignFace,318.454100000002654
"R7-8 / RESERVED
PARKING
Van Accessible",1197786.693309798836708,873671.169768974184990,Mach9_SignFace,179.290200000003097
"R3-7R / RIGHT LANE
MUST
TURN RIGHT
EXCEPT BUSES",1203344.298336312174797,887497.594871982932091,Mach9_SignFace,43.274399999994785
R10-15 / TURNING TRAFFIC MUST YIELD TO PEDESTRIANS,1201338.712780550122261,885701.232322975993156,Mach9_SignFace,91.836500000004889
R2-1 / ,1194530.629611968994141,864094.636756733059883,Mach9_SignFace,363.648700000005192
M1-5 / WEST 104,1203259.518978297710419,887791.258326649665833,Mach9_SignFace,53.790999999997439
D3-1 / BALLINGER WY NE,1196274.400402635335922,894649.723612308502197,Mach9_SignFace,272.519299999999930
R10-19a / PHOTO ENFORCED,1203149.737701803445816,887391.501580223441124,Mach9_SignFace,43.385800000003655
"R3-8a / RIGHT LANE
ONLY",1202197.921035885810852,886809.993884980678558,Mach9_SignFace,44.370200000004843
D3-1 / 22ND AVE NE,1196274.491937890648842,894649.698349893093109,Mach9_SignFace,273.366299999994226
W12-2P / ,1202548.258917883038521,887016.097475394606590,Mach9_SignFace,39.045499999992899
R5-1a / WRONG WAY,1188265.074229717254639,896829.700223475694656,Mach9_SignFace,366.663799999994808
D3-1 / NE 165TH ST,1201337.567441642284393,885701.330419898033142,Mach9_SignFace,94.140299999999115
R3-6L / ,1210041.449968218803406,889243.343677058815956,Mach9_SignFace,55.266000000003260
R5-1 / DO NOT ENTER,1178670.892302632331848,905134.137354731559753,Mach9_SignFace,168.379199999995762
"R3-7P / RIGHT LANE
MUST
MAKE NEXT
RIGHT TURN
EXCEPT BUSES",1200346.560237303376198,883141.245316982269287,Mach9_SignFace,188.484700000000885
D11-4 / 73 322,1193829.934491053223610,863496.387953221797943,Mach9_SignFace,364.661399999997229
R7-4 / NO STOPPING OR STANDING,1202608.401842221617699,887080.904760479927063,Mach9_SignFace,41.608800000001793
D3-1 / Lake City Wy NE,1193806.398448884487152,863489.983110398054123,Mach9_SignFace,366.029200000004494
"R7-200a / NO PARKING
7-9 AM
TOW AWAY ZONE
EXCEPT SUNDAYS AND HOLIDAYS
2 HOUR
9AM-6PM",1197614.981382891535759,873224.765149980783463,Mach9_SignFace,178.773600000000442
"R10-6a / STOP HERE ON RED
STOP ON FLASHING RED THEN PROCEED IF CLEAR",1177539.251521304249763,906880.080385148525238,Mach9_SignFace,30.449800000002142
R10-16a / STOP ON FLASHING RED THEN PROCEED IF CLEAR,1177539.286626219749451,906880.109256476163864,Mach9_SignFace,28.123800000001211
D3-1 / EDMONDS WAY,1180275.492111802101135,902919.687059223651886,Mach9_SignFace,307.648600000000442
R10-15 / TURNING VEHICLES YIELD TO,1180271.945202887058258,902923.879308059811592,Mach9_SignFace,307.964600000006612
D1-1 / 80th Ave NE,1213273.547506645321846,888272.020160391926765,Mach9_SignFace,45.839099999997416
R2-1 / ,1180284.735531643033028,902908.011557638645172,Mach9_SignFace,291.740200000000186
R10-3e / Push Button Wait For Walk Signal,1180282.700758799910545,902911.215619474649429,Mach9_SignFace,289.378800000005867
"W13-2 / EXIT
35
MPH",1187301.569595053792000,897260.002840563654900,Mach9_SignFace,408.251300000003539
"R3-5P / ONLY
6-9 AM
3-7 PM
EXCEPT SAT-SUN-HOL
EXCEPT BUSES
AND BICYCLES",1199323.435315057635307,877740.419504478573799,Mach9_SignFace,226.036300000007031
"R3-5bP / RIGHT LANE
MUST
TURN RIGHT
EXCEPT BUSES",1201975.431651473045349,886620.592688977718353,Mach9_SignFace,54.452399999994668
R2-1 / 35,1195920.886017799377441,867513.486218228936195,Mach9_SignFace,201.134900000004563
R6-1L / ONE WAY,1192950.969057381153107,896643.652039140462875,Mach9_SignFace,329.044699999998556
R10-19a / PHOTO ENFORCED,1201107.425185382366180,885190.957752972841263,Mach9_SignFace,103.954700000002049
R8-3 / P,1195920.748222798109055,867513.540680065751076,Mach9_SignFace,199.091300000000047
R5-1 / DO NOT ENTER,1192950.088153645396233,896643.117919474840164,Mach9_SignFace,326.024799999999232
"D1-1 / A BETTER WAY
SAVE OUR TREES
SAVE OUR LIFE",1201792.502555385231972,886413.573417976498604,Mach9_SignFace,58.983800000001793
"R3-11b / RIGHT LANE
ONLY",1201444.758172139525414,886091.096700727939606,Mach9_SignFace,79.429000000003725
"M1-5 / WEST
104",1191630.674125805497169,896692.170314803719521,Mach9_SignFace,336.151299999997718
M1-5 / 104,1191630.622944802045822,896692.351088732481003,Mach9_SignFace,337.967499999998836
M1-6 / ,1191630.622944802045822,896691.995446398854256,Mach9_SignFace,333.430800000001909
D3-1 / NE 153RD ST,1200138.131192222237587,882605.772962719202042,Mach9_SignFace,203.203899999993155
D3-1 / ,1200855.374508380889893,884056.408184811472893,Mach9_SignFace,147.528000000005704
W12-2 / NO TRUCKS NO OUTLET,1200856.559873476624489,884056.510546803474426,Mach9_SignFace,144.839500000001863
D3-1 / BOTHELL WAY NE,1201326.101913392543793,885661.085749730467796,Mach9_SignFace,103.394000000000233
"R7-4 / NO STOPPING OR STANDING 
<->",1201444.681400641798973,886091.061923891305923,Mach9_SignFace,76.263200000001234
D3-1 / NE 155TH ST,1200436.621408894658089,883115.031458646059036,Mach9_SignFace,188.154399999999441
R10-3e / Push Button Wait For Walk Signal,1199343.546495303511620,880484.406470552086830,Mach9_SignFace,238.834400000007008
D3-1 / NE 155 PL,1200546.109706968069077,883317.284334972500801,Mach9_SignFace,180.761299999998300
"R2-101aP / UW BOTHELL DELIVERIES
TRUCKS LONGER THAN 45 FT PROHIBITED",1222775.682045638561249,888796.786171227693558,Mach9_SignFace,45.773499999995693
"R3-11bP / RIGHT LANE
[bus symbol]
ONLY
EXCEPT RIGHT
TURNS",1208614.463648974895477,889356.123307138681412,Mach9_SignFace,59.515400000003865
R2-1 / 35,1219686.455940634012222,888981.385539561510086,Mach9_SignFace,50.950800000005984
"D9-10 / LODGING
LEFT AT SIGNAL",1178238.498154297471046,905536.119490399956703,Mach9_SignFace,132.369900000005146
"R3-20aP / CURB LANE
BUSES ONLY
RIGHT TURNS OK",1209114.122754633426666,889269.824923306703568,Mach9_SignFace,51.393599999995786
D1-1 / UW BOTHELL DELIVERIES,1222775.690247714519501,888796.777641057968140,Mach9_SignFace,47.612299999993411
D1-1 / ,1200302.068856477737427,882895.628026053309441,Mach9_SignFace,182.861000000004424
R7-8 / RESERVED PARKING,1222833.716378390789032,888808.219547316431999,Mach9_SignFace,48.286099999997532
W11-15 / TURNING VEHICLES STOP for [pedestrian symbol],1199324.873960465192795,880491.829355970025063,Mach9_SignFace,253.813800000003539
"D1-1 / 99 NORTH
Lynnwood
Everett",1187400.299056380987167,897238.183002308011055,Mach9_SignFace,410.482699999993201
"D1-1 / Bertie's
OPEN - TAKE OUT
& CURBSIDE DELIVERY",1199887.142520964145660,882192.086454138159752,Mach9_SignFace,202.754899999999907
R9-3a / ,1194362.993136227130890,864029.705784231424332,Mach9_SignFace,368.390100000004168
R7-1 / NO PARKING ANY TIME,1219221.477211803197861,887256.551390811800957,Mach9_SignFace,61.672999999995227
R10-3e / ,1199341.407720059156418,879855.744013980031013,Mach9_SignFace,244.098299999997835
R1-5a / STOP HERE FOR,1198640.749672561883926,875424.476629808545113,Mach9_SignFace,207.136100000003353
"R3-7R / RIGHT LANE
MUST
TURN RIGHT",1217535.660373464226723,886855.986575141549110,Mach9_SignFace,78.690100000007078
R10-3e / PUSH BUTTON FOR WALK SIGNAL,1213904.030497640371323,888203.818197056651115,Mach9_SignFace,42.603300000002491
R2-1 / 40,1199346.189534634351730,880584.452858388423920,Mach9_SignFace,244.652000000001863
W15-1 / WATCH FOR Children,1219180.820140883326530,888183.016401395201683,Mach9_SignFace,61.078200000003562
R9-11bP / Campus and Buildings are Smoke Free,1219180.848684132099152,888183.023947313427925,Mach9_SignFace,59.626600000003236
R5-1a / WRONG WAY,1200609.390748381614685,883432.736859977245331,Mach9_SignFace,175.864100000006147
D3-1 / NE 135th St,1199324.470089882612228,877814.217585220932961,Mach9_SignFace,241.345900000000256
I-1 / THIS STREAM IS IN YOUR CARE,1203043.922624722123146,887330.330442726612091,Mach9_SignFace,42.202399999994668
ISA-2 / ENTRANCE,1196570.913917228579521,868781.440047144889832,Mach9_SignFace,155.002900000006775
D3-1 / Lake City Wy NE,1193834.452198550105095,863430.266366302967072,Mach9_SignFace,363.439499999993131
D2-2 / LYON CREEK,1203043.834698393940926,887330.321256399154663,Mach9_SignFace,41.146800000002258
R10-3e / Push Button Wait For Walk Signal,1199350.059933722019196,878427.381713226437569,Mach9_SignFace,234.146099999998114
D1-1 / ASE AUTOMOTIVE SERVICE EXCELLENCE,1219202.764650806784630,887588.413916066288948,Mach9_SignFace,63.062799999999697
R9-3 / ,1187415.415167883038521,897245.742698475718498,Mach9_SignFace,403.654599999994389
"R3-5R / ONLY
6-9 AM
3-7 PM
EXCEPT BUSES AND BICYCLES",1199340.984820634126663,879025.456304475665092,Mach9_SignFace,243.941099999996368
"R3-11a / CURB LANE
BUSES ONLY
6-9 AM
3-7 PM
EXCEPT SAT SUN HOL
BICYCLES OK
$136 FINE",1199340.893613472580910,878047.844086483120918,Mach9_SignFace,232.963300000003073
"R3-11a / CURB LANE
BUSES ONLY
6-9 AM
3-7 PM
EXCEPT SAT-SUN-HOL
BICYCLES OK
$136 FINE",1199005.173484385013580,876293.524104312062263,Mach9_SignFace,208.301300000006449
"R3-11a / CURB LANE
BUSES
ONLY
6-9 AM
3-7 PM
EXCEPT SAT, SUN, HOL
BICYCLES OK
$136 FINE",1199334.833258137106895,877887.433318063616753,Mach9_SignFace,230.013500000000931
M1-102 / ADOPT A HIGHWAY,1185872.705654889345169,898071.715127885341644,Mach9_SignFace,413.065199999997276
R7-200aP / MON-FRI 6-9AM 3-7PM EXCEPT HOLIDAYS,1199340.992694631218910,879025.389703556895256,Mach9_SignFace,241.625299999999697
"R3-11bP / RIGHT LANE
TRANSIT
ONLY
EXCEPT RIGHT
TURNS",1215220.409754633903503,887469.431214392185211,Mach9_SignFace,72.421000000002095
R2-1 / SPEED LIMIT 35,1177560.881071224808693,907790.633354052901268,Mach9_SignFace,22.839900000006310
"R3-12aP / CURB LANE
BUSES ONLY
6-9 AM
3-7 PM
EXCEPT SAT-SUN-HOL
BICYCLES OK
$136 FINE",1199005.167250812053680,876293.509668648242950,Mach9_SignFace,207.115099999995437
M4-1 / INTERCHANGE,1185872.866087645292282,898071.717424482107162,Mach9_SignFace,416.342900000003283
D3-1 / Lake City Wy NE,1199231.781955048441887,877103.030359312891960,Mach9_SignFace,214.955199999996694
"R7-302P / NO PARKING
6-9AM
3-7PM
2 HOUR
9AM-3PM",1199269.128337055444717,877320.616210222244263,Mach9_SignFace,218.084300000002258
D3-1 / NE 133rd St,1199233.859378725290298,877105.704894647002220,Mach9_SignFace,215.023799999995390
"R3-11a / CURB LANE
BUSES ONLY
RIGHT TURNS OK",1212404.156856968998909,888606.904989302158356,Mach9_SignFace,49.113200000007055
"R5-0 / PRIVATE PROPERTY
NO TRESPASSING
NO SOLICITING",1199003.105247050523758,876261.730532720685005,Mach9_SignFace,205.578800000002957
D3-1 / Lake City Wy NE,1195765.203258305788040,866670.153587311506271,Mach9_SignFace,233.767399999996996
D3-1 / NE 92nd St,1195764.898796975612640,866670.534820139408112,Mach9_SignFace,234.909400000004098
D12-1 / MARY'S TOWING 425-743-5500,1177591.203189060091972,908941.022129386663437,Mach9_SignFace,15.198399999993853
